date,count
2019/4/23 18:40,99.3
2019/4/23 18:50,99.27
2019/4/23 19:00,99.32
2019/4/23 19:10,99.24
2019/4/23 19:20,99.33
2019/4/23 19:30,99.41
2019/4/23 19:40,99.43
2019/4/23 19:50,99.27
2019/4/23 20:00,99.37
2019/4/23 20:10,99.26
2019/4/23 20:20,99.35
2019/4/23 20:30,99.32
2019/4/23 20:40,99.29
2019/4/23 20:50,99.35
2019/4/23 21:00,99.2
2019/4/23 21:10,99.33
2019/4/23 21:20,99.43
2019/4/23 21:30,99.33
2019/4/23 21:40,99.35
2019/4/23 21:50,99.26
2019/4/23 22:00,99.21
2019/4/23 22:10,99.23
2019/4/23 22:20,99.24
2019/4/23 22:30,99.24
2019/4/23 22:40,99.38
2019/4/23 22:50,99.32
2019/4/23 23:00,99.32
2019/4/23 23:10,99.35
2019/4/23 23:20,99.3
2019/4/23 23:30,99.36
2019/4/23 23:40,99.29
2019/4/23 23:50,99.32
2019/4/24 0:00,99.35
2019/4/24 0:10,99.24
2019/4/24 0:20,99.23
2019/4/24 0:30,99.32
2019/4/24 0:40,99.41
2019/4/24 0:50,99.29
2019/4/24 1:00,99.26
2019/4/24 1:11,99.23
2019/4/24 1:20,99.38
2019/4/24 1:30,99.23
2019/4/24 1:40,99.33
2019/4/24 1:50,99.29
2019/4/24 2:00,99.32
2019/4/24 2:10,99.24
2019/4/24 2:20,99.37
2019/4/24 2:30,99.3
2019/4/24 2:40,99.32
2019/4/24 2:50,99.26
2019/4/24 3:00,99.33
2019/4/24 3:10,99.24
2019/4/24 3:20,99.26
2019/4/24 3:30,99.33
2019/4/24 3:51,99.4
2019/4/26 17:30,99.33
2019/4/26 17:34,99.47
2019/4/26 17:33,99.27
2019/4/26 17:34,99.24
2019/4/26 17:36,99.33
2019/4/26 17:37,99.23
2019/4/26 17:38,99.24
2019/4/26 17:40,99.35
2019/4/26 17:51,99.3
2019/4/26 18:00,99.27
2019/4/26 18:11,99.26
2019/4/26 18:20,99.26
2019/4/26 18:30,99.33
2019/4/26 18:40,99.26
2019/4/26 18:50,99.23
2019/4/26 19:01,99.32
2019/4/26 19:10,99.26
2019/4/26 19:20,99.21
2019/4/26 19:30,99.37
2019/4/26 19:40,99.46
2019/4/26 19:50,99.3
2019/4/26 20:00,99.21
2019/4/26 20:10,99.21
2019/4/26 20:20,99.35
2019/4/26 20:31,99.27
2019/4/26 20:40,99.38
2019/4/26 20:50,99.36
2019/4/26 21:01,99.26
2019/4/26 21:11,99.24
2019/4/26 21:20,99.4
2019/4/26 21:30,99.29
2019/4/26 21:40,99.26
2019/4/26 21:50,99.32
2019/4/26 22:00,99.16
2019/4/26 22:10,99.37
2019/4/26 22:20,99.35
2019/4/26 22:30,99.37
2019/4/26 22:41,99.23
2019/4/26 22:50,99.29
2019/4/26 23:00,99.29
2019/4/26 23:10,99.29
2019/4/26 23:20,99.3
2019/4/26 23:31,99.33
2019/4/26 23:41,99.24
2019/4/26 23:50,99.27
2019/4/27 0:00,99.4
2019/4/27 0:10,99.29
2019/4/27 0:20,99.26
2019/4/27 0:31,99.27
2019/4/27 0:40,99.29
2019/4/27 0:51,99.29
2019/4/27 1:00,99.32
2019/4/27 1:10,99.38
2019/4/27 1:20,99.37
2019/4/27 1:30,99.23
2019/4/27 1:41,99.43
2019/4/27 1:50,99.27
2019/4/27 2:00,99.19
2019/4/27 2:10,99.3
2019/4/27 2:21,99.27
2019/4/27 2:31,99.29
2019/4/27 2:40,99.35
2019/4/27 2:50,99.26
2019/4/27 3:00,99.29
2019/4/27 3:11,99.41
2019/4/27 3:20,99.23
2019/4/27 3:30,99.4
2019/4/27 3:40,99.23
2019/4/27 3:50,99.33
2019/4/27 4:01,99.38
2019/4/27 4:10,99.32
2019/4/27 4:20,99.33
2019/4/27 4:30,99.29
2019/4/27 4:41,99.26
2019/4/27 4:51,99.3
2019/4/27 5:00,99.32
2019/4/27 5:10,99.27
2019/4/27 5:20,99.13
2019/4/27 5:30,99.37
2019/4/27 5:40,99.33
2019/4/27 5:50,99.19
2019/4/27 6:01,99.37
2019/4/27 6:10,99.21
2019/4/27 6:21,99.23
2019/4/27 6:30,99.38
2019/4/27 6:40,99.35
2019/4/27 6:51,99.33
2019/4/27 7:00,99.29
2019/4/27 7:10,99.26
2019/4/27 7:20,99.27
2019/4/27 7:30,99.3
2019/4/27 7:40,99.32
2019/4/27 7:50,99.32
2019/4/27 8:00,99.27
2019/4/27 8:10,99.32
2019/4/27 8:20,99.35
2019/4/27 8:31,99.41
2019/4/27 8:40,99.32
2019/4/27 8:51,99.3
2019/4/27 9:01,99.35
2019/4/27 9:11,99.26
2019/4/27 9:20,99.38
2019/4/27 9:30,99.33
2019/4/27 9:40,99.29
2019/4/27 9:51,99.3
2019/4/27 10:01,99.19
2019/4/27 10:11,99.29
2019/4/27 10:20,99.27
2019/4/27 10:30,99.2
2019/4/27 10:40,99.35
2019/4/27 10:50,99.26
2019/4/27 11:00,99.26
2019/4/27 11:10,99.26
2019/4/27 11:21,99.32
2019/4/27 11:30,99.27
2019/4/27 11:40,99.3
2019/4/27 11:50,99.38
2019/4/27 12:00,99.27
2019/4/27 12:10,99.33
2019/4/27 12:20,99.41
2019/4/27 12:30,99.33
2019/4/27 12:40,99.33
2019/4/27 12:51,99.29
2019/4/27 13:00,99.23
2019/4/27 13:10,99.34
2019/4/27 13:20,99.27
2019/4/27 13:30,99.29
2019/4/27 13:41,99.38
2019/4/27 13:50,99.26
2019/4/27 14:00,99.26
2019/4/27 14:10,99.44
2019/4/27 14:20,99.27
2019/4/27 14:30,99.27
2019/4/27 14:41,99.19
2019/4/27 14:50,99.29
2019/4/27 15:00,99.32
2019/4/27 15:10,99.23
2019/4/27 15:20,99.32
2019/4/27 15:30,99.29
2019/4/27 15:40,99.37
2019/4/27 15:50,99.26
2019/4/27 16:00,99.32
2019/4/27 16:10,99.3
2019/4/27 16:21,99.38
2019/4/27 16:31,99.24
2019/4/27 16:40,99.35
2019/4/27 16:51,99.35
2019/4/27 17:01,99.4
2019/4/27 17:11,99.26
2019/4/27 17:20,99.29
2019/4/27 17:30,99.26
2019/4/27 17:40,99.21
2019/4/27 17:50,99.3
2019/4/27 18:00,99.47
2019/4/27 18:11,99.35
2019/4/27 18:20,99.3
2019/4/27 18:31,99.3
2019/4/27 18:40,99.29
2019/4/27 18:50,99.4
2019/4/27 19:00,99.29
2019/4/27 19:10,99.26
2019/4/27 19:20,99.43
2019/4/27 19:30,99.29
2019/4/27 19:40,99.29
2019/4/27 19:50,99.1
2019/4/27 20:01,99.43
2019/4/27 20:11,97.69
2019/4/27 20:20,99.26
2019/4/27 20:30,99.01
2019/4/27 20:40,99.38
2019/4/27 20:50,99.26
2019/4/27 21:00,99.37
2019/4/27 21:10,99.2
2019/4/27 21:20,99.33
2019/4/27 21:30,99.26
2019/4/27 21:40,99.38
2019/4/27 21:50,99.32
2019/4/27 22:00,99.44
2019/4/27 22:10,99.44
2019/4/27 22:20,99.23
2019/4/27 22:30,99.2
2019/4/27 22:40,99.54
2019/4/27 22:50,99.38
2019/4/27 23:00,99.37
2019/4/27 23:10,99.3
2019/4/27 23:20,99.32
2019/4/27 23:31,99.34
2019/4/27 23:40,99.35
2019/4/27 23:51,99.29
2019/4/28 0:10,99.32
2019/4/28 0:20,99.23
2019/4/28 0:30,99.4
2019/4/28 0:40,99.3
2019/4/28 0:50,99.35
2019/4/28 1:00,99.24
2019/4/28 1:11,99.2
2019/4/28 1:20,99.3
2019/4/28 1:31,99.2
2019/4/28 1:40,99.21
2019/4/28 1:50,99.26
2019/4/28 2:00,99.24
2019/4/28 2:10,99.32
2019/4/28 2:20,99.37
2019/4/28 2:31,99.21
2019/4/28 2:40,99.38
2019/4/28 2:50,99.21
2019/4/28 3:00,99.27
2019/4/28 3:10,99.04
2019/4/28 3:30,99.33
2019/4/28 3:41,99.26
2019/4/28 3:50,99.35
2019/4/28 4:00,99.29
2019/4/28 4:11,99.33
2019/4/28 4:21,99.3
2019/4/28 4:30,99.32
2019/4/28 4:41,99.26
2019/4/28 4:50,99.34
2019/4/28 5:00,99.24
2019/4/28 5:10,99.41
2019/4/28 5:20,99.3
2019/4/28 5:30,99.33
2019/4/28 5:40,99.3
2019/4/28 5:51,99.38
2019/4/28 6:00,99.24
2019/4/28 6:11,99.15
2019/4/28 6:20,99.35
2019/4/28 6:30,99.35
2019/4/28 6:40,99.33
2019/4/28 6:50,99.27
2019/4/28 7:01,99.36
2019/4/28 7:11,99.27
2019/4/28 7:21,99.23
2019/4/28 7:30,99.27
2019/4/28 7:40,99.27
2019/4/28 7:50,99.41
2019/4/28 8:00,99.3
2019/4/28 8:10,99.35
2019/4/28 8:21,99.35
2019/4/28 8:30,99.33
2019/4/28 8:40,99.2
2019/4/28 8:51,99.38
2019/4/28 9:01,99.34
2019/4/28 9:10,99.27
2019/4/28 9:20,99.3
2019/4/28 9:30,99.24
2019/4/28 9:40,99.29
2019/4/28 9:50,99.38
2019/4/28 10:01,99.2
2019/4/28 10:10,99.23
2019/4/28 10:20,99.16
2019/4/28 10:30,99.27
2019/4/28 10:41,99.29
2019/4/28 10:51,99.3
2019/4/28 11:00,96.87
2019/4/28 11:10,99.19
2019/4/28 11:20,99.38
2019/4/28 11:30,99.26
2019/4/28 11:40,99.23
2019/4/28 11:51,99.35
2019/4/28 12:00,99.29
2019/4/28 12:11,99.37
2019/4/28 12:20,99.32
2019/4/28 12:30,99.27
2019/4/28 12:40,99.44
2019/4/28 12:50,99.33
2019/4/28 13:01,99.26
2019/4/28 13:10,99.33
2019/4/28 13:21,99.32
2019/4/28 13:31,99.27
2019/4/28 13:40,99.3
2019/4/28 13:50,99.37
2019/4/28 14:00,99.27
2019/4/28 14:10,99.3
2019/4/28 14:20,99.26
2019/4/28 14:31,99.27
2019/4/28 14:41,99.27
2019/4/28 14:50,99.37
2019/4/28 15:01,99.35
2019/4/28 15:10,99.15
2019/4/28 15:20,99.38
2019/4/28 15:30,99.27
2019/4/28 15:41,99.3
2019/4/28 15:50,99.2
2019/4/28 16:00,99.3
2019/4/28 16:10,99.23
2019/4/28 16:20,99.29
2019/4/28 16:30,99.29
2019/4/28 16:40,99.35
2019/4/28 16:50,99.46
2019/4/28 17:01,99.15
2019/4/28 17:10,99.35
2019/4/28 17:20,99.29
2019/4/28 17:30,99.4
2019/4/28 17:40,99.2
2019/4/28 17:50,99.47
2019/4/28 18:00,99.12
2019/4/28 18:10,99.33
2019/4/28 18:20,99.24
2019/4/28 18:30,99.18
2019/4/28 18:40,99.3
2019/4/28 18:50,99.44
2019/4/28 19:00,99.3
2019/4/28 19:10,99.26
2019/4/28 19:21,99.35
2019/4/28 19:30,99.26
2019/4/28 19:40,99.23
2019/4/28 19:51,99.4
2019/4/28 20:00,99.33
2019/4/28 20:10,99.26
2019/4/28 20:20,99.26
2019/4/28 20:30,99.29
2019/4/28 20:40,99.24
2019/4/28 20:50,99.32
2019/4/28 21:00,99.32
2019/4/28 21:10,99.3
2019/4/28 21:20,99.26
2019/4/28 21:30,99.33
2019/4/28 21:40,99.29
2019/4/28 21:50,99.23
2019/4/28 22:00,99.26
2019/4/28 22:10,99.29
2019/4/28 22:20,99.27
2019/4/28 22:30,99.37
2019/4/28 22:40,99.23
2019/4/28 22:50,99.24
2019/4/28 23:00,99.3
2019/4/28 23:11,99.32
2019/4/28 23:20,99.27
2019/4/28 23:30,99.33
2019/4/28 23:40,99.32
2019/4/28 23:50,99.16
2019/4/29 0:00,99.33
2019/4/29 0:10,99.33
2019/4/29 0:21,99.3
2019/4/29 0:30,99.27
2019/4/29 0:40,99.29
2019/4/29 0:50,99.27
2019/4/29 1:01,99.32
2019/4/29 1:10,99.33
2019/4/29 1:20,99.18
2019/4/29 1:30,99.21
2019/4/29 1:41,99.16
2019/4/29 1:50,99.41
2019/4/29 2:00,99.26
2019/4/29 2:10,99.29
2019/4/29 2:20,99.32
2019/4/29 2:31,99.27
2019/4/29 2:40,99.23
2019/4/29 2:51,99.32
2019/4/29 3:00,99.29
2019/4/29 3:10,99.29
2019/4/29 3:20,99.27
2019/4/29 3:30,99.24
2019/4/29 3:40,99.24
2019/4/29 3:50,99.26
2019/4/29 4:00,99.41
2019/4/29 4:11,99.24
2019/4/29 4:20,99.32
2019/4/29 4:30,99.2
2019/4/29 4:40,99.32
2019/4/29 4:51,99.29
2019/4/29 5:00,99.4
2019/4/29 5:10,99.3
2019/4/29 5:20,99.37
2019/4/29 5:30,99.27
2019/4/29 5:40,99.4
2019/4/29 5:50,99.29
2019/4/29 6:00,99.4
2019/4/29 6:10,99.19
2019/4/29 6:21,99.29
2019/4/29 6:30,99.29
2019/4/29 6:41,99.23
2019/4/29 6:50,99.32
2019/4/29 7:00,99.38
2019/4/29 7:10,99.29
2019/4/29 7:20,99.38
2019/4/29 7:30,99.24
2019/4/29 7:41,99.27
2019/4/29 7:51,99.38
2019/4/29 8:01,99.33
2019/4/29 8:10,99.24
2019/4/29 8:20,99.27
2019/4/29 8:30,99.18
2019/4/29 8:40,99.33
2019/4/29 8:50,99.26
2019/4/29 9:00,99.37
2019/4/29 9:10,99.37
2019/4/29 9:31,99.32
2019/4/29 9:40,99.29
2019/4/29 9:50,99.37
2019/4/29 10:01,99.37
2019/4/29 10:11,99.43
2019/4/29 10:21,99.35
2019/4/29 10:30,99.46
2019/4/29 10:41,99.32
2019/4/29 10:50,99.34
2019/4/29 11:00,99.38
2019/4/29 11:10,99.24
2019/4/29 11:20,99.23
2019/4/29 11:32,99.32
2019/4/29 11:40,99.04
2019/4/29 11:52,99.3
2019/4/29 11:56,99.26
2019/4/29 12:00,99.32
2019/4/29 12:05,99.26
2019/4/29 12:11,99.29
2019/4/29 12:15,99.26
2019/4/29 12:20,99.27
2019/4/29 12:25,99.38
2019/4/29 12:30,99.38
2019/4/29 12:35,99.27
2019/4/29 12:40,99.35
2019/4/29 12:50,99.27
2019/4/29 13:00,99.3
2019/4/29 13:11,99.27
2019/4/29 13:20,99.29
2019/4/29 13:30,99.3
2019/4/29 13:40,99.44
2019/4/29 13:50,99.3
2019/4/29 14:00,99.19
2019/4/29 14:11,99.27
2019/4/29 14:21,99.21
2019/4/29 14:32,99.24
2019/4/29 14:42,99.27
2019/4/29 14:50,99.24
2019/4/29 15:00,99.27
2019/4/29 16:00,99.23
2019/4/29 16:12,99.2
2019/4/29 16:24,99.3
2019/4/29 16:40,99.27
2019/4/29 17:01,99.32
2019/4/29 17:23,99.24
2019/4/30 2:00,99.38
2019/4/30 2:20,99.33
2019/4/30 2:43,99.44
2019/4/30 3:00,99.3
2019/4/30 3:24,99.32
2019/4/30 3:44,99.38
2019/4/30 4:00,99.32
2019/4/30 4:24,99.23
2019/4/30 4:53,99.3
2019/4/30 5:07,99.46
2019/4/30 5:36,99.32
2019/4/30 5:47,99.4
2019/4/30 6:04,99.27
2019/4/30 6:34,99.23
2019/4/30 6:54,99.33
2019/4/30 7:12,99.38
2019/4/30 7:21,99.35
2019/4/30 7:54,99.33
2019/4/30 8:00,99.29
2019/4/30 8:34,99.38
2019/4/30 8:55,99.44
2019/4/30 9:12,99.16
2019/4/30 9:27,99.27
2019/4/30 9:40,99.33
2019/4/30 10:15,99.29
2019/4/30 10:26,99.4
2019/4/30 10:43,99.37
2019/4/30 10:50,99.32
2019/4/30 10:57,99.24
2019/4/30 11:12,99.21
2019/4/30 11:18,99.27
2019/4/30 11:55,99.37
2019/4/30 11:55,99.43
2019/4/30 12:29,99.24
2019/4/30 12:10,99.21
2019/4/30 12:29,99.34
2019/4/30 12:45,99.21
2019/4/30 12:37,99.32
2019/4/30 12:49,99.27
2019/4/30 13:00,99.18
2019/4/30 13:07,99.4
2019/4/30 13:18,99.33
2019/4/30 13:26,99.26
2019/4/30 13:44,99.2
2019/4/30 13:53,99.32
2019/4/30 14:32,99.29
2019/4/30 16:40,99.3
2019/4/30 16:57,99.29
2019/4/30 17:05,99.24
2019/4/30 17:31,99.32
2019/4/30 17:26,99.33
2019/4/30 17:41,99.3
2019/4/30 17:56,99.38
2019/4/30 18:04,99.37
2019/4/30 18:12,99.21
2019/4/30 18:21,99.29
2019/4/30 18:40,99.37
2019/4/30 18:52,99.3
2019/4/30 18:58,99.23
2019/4/30 19:09,99.23
2019/4/30 19:22,99.23
2019/4/30 19:36,99.15
2019/4/30 20:04,99.3
2019/4/30 20:07,99.35
2019/4/30 20:27,99.18
2019/4/30 20:29,99.3
2019/4/30 20:44,99.38
2019/4/30 20:53,99.38
2019/4/30 21:06,99.24
2019/4/30 21:12,99.4
2019/4/30 21:24,99.24
2019/4/30 21:35,99.27
2019/4/30 21:43,99.38
2019/4/30 22:01,99.47
2019/4/30 22:12,99.23
2019/4/30 22:41,99.18
2019/4/30 22:43,99.33
2019/4/30 22:53,99.35
2019/4/30 23:08,99.4
2019/4/30 23:14,99.32
2019/4/30 23:35,99.33
2019/4/30 23:40,99.43
2019/4/30 23:58,99.27
2019/5/1 0:02,99.41
2019/5/1 0:10,99.26
2019/5/1 0:31,99.43
2019/5/1 0:38,99.26
2019/5/5 10:00,99.27
2019/5/5 10:10,99.23
2019/5/5 10:30,99.35
2019/5/5 10:46,99.26
2019/5/5 10:45,99.29
2019/5/5 10:54,99.3
2019/5/5 11:27,99.3
2019/5/5 11:22,99.24
2019/5/5 11:32,99.2
2019/5/5 11:54,99.34
2019/5/5 12:07,99.3
2019/5/5 12:07,99.32
2019/5/5 12:24,99.29
2019/5/5 12:22,99.21
2019/5/5 12:23,99.3
2019/5/5 12:30,99.24
2019/5/5 12:40,99.3
2019/5/5 12:50,99.23
2019/5/5 13:00,99.27
2019/5/5 13:11,99.37
2019/5/5 13:20,99.29
2019/5/5 13:40,99.33
2019/5/5 13:51,99.3
2019/5/5 14:01,99.33
2019/5/5 14:10,99.2
2019/5/5 14:20,99.43
2019/5/5 14:30,99.32
2019/5/5 14:40,99.33
2019/5/5 14:50,99.33
2019/5/5 15:00,99.37
2019/5/5 15:10,99.29
2019/5/5 15:30,99.29
2019/5/5 21:15,99.32
2019/5/5 21:30,99.24
2019/5/5 21:35,99.27
2019/5/5 21:41,99.35
2019/5/5 21:45,99.43
2019/5/5 21:51,99.37
2019/5/5 21:56,99.27
2019/5/5 22:00,99.29
2019/5/5 22:05,99.35
2019/5/5 22:15,99.24
2019/5/5 22:25,99.35
2019/5/5 22:31,99.24
2019/5/5 22:35,99.3
2019/5/5 22:40,99.27
2019/5/5 22:45,99.29
2019/5/5 22:50,99.27
2019/5/5 22:55,99.3
2019/5/5 23:00,99.43
2019/5/5 23:05,99.3
2019/5/5 23:15,99.37
2019/5/5 23:20,99.3
2019/5/5 23:26,99.44
2019/5/5 23:30,99.3
2019/5/5 23:40,99.19
2019/5/5 23:45,99.26
2019/5/5 23:51,99.23
2019/5/5 23:55,99.21
2019/5/6 0:00,99.33
2019/5/6 0:05,99.4
2019/5/6 0:10,99.15
2019/5/6 0:16,99.46
2019/5/6 0:20,99.31
2019/5/6 0:25,99.27
2019/5/6 0:36,99.36
2019/5/6 0:40,99.33
2019/5/6 0:46,99.29
2019/5/6 0:50,99.38
2019/5/6 1:00,99.35
2019/5/6 1:05,99.32
2019/5/6 1:10,99.32
2019/5/6 1:16,99.26
2019/5/6 1:25,99.29
2019/5/6 1:31,99.32
2019/5/6 1:35,99.26
2019/5/6 1:40,99.32
2019/5/6 1:46,99.41
2019/5/6 1:55,99.35
2019/5/6 2:00,99.3
2019/5/6 2:06,99.35
2019/5/6 2:15,99.38
2019/5/6 2:25,99.44
2019/5/6 2:30,99.33
2019/5/6 2:36,99.27
2019/5/6 2:41,99.27
2019/5/6 2:45,99.46
2019/5/6 2:51,99.32
2019/5/6 2:55,99.29
2019/5/6 3:00,99.23
2019/5/6 3:10,99.27
2019/5/6 3:16,99.33
2019/5/6 3:20,99.35
2019/5/6 3:26,99.27
2019/5/6 3:30,99.33
2019/5/6 3:35,99.33
2019/5/6 3:45,99.3
2019/5/6 3:55,99.23
2019/5/6 4:00,99.24
2019/5/6 4:06,99.41
2019/5/6 4:11,99.3
2019/5/6 4:15,99.33
2019/5/6 4:20,99.33
2019/5/6 4:25,99.37
2019/5/6 4:30,99.38
2019/5/6 4:36,99.32
2019/5/6 4:40,99.35
2019/5/6 4:45,99.38
2019/5/6 4:50,99.3
2019/5/6 4:55,99.27
2019/5/6 5:00,99.35
2019/5/6 5:05,99.29
2019/5/6 5:11,99.37
2019/5/6 5:15,99.35
2019/5/6 5:20,99.35
2019/5/6 5:25,99.3
2019/5/6 5:30,99.29
2019/5/6 5:41,99.37
2019/5/6 5:45,99.32
2019/5/6 5:50,99.29
2019/5/6 5:55,99.3
2019/5/6 6:00,99.43
2019/5/6 6:05,99.3
2019/5/6 6:10,99.37
2019/5/6 6:20,99.23
2019/5/6 6:25,99.3
2019/5/6 6:30,99.32
2019/5/6 6:35,99.3
2019/5/6 6:41,99.35
2019/5/6 6:51,99.41
2019/5/6 6:56,99.29
2019/5/6 7:00,99.26
2019/5/6 7:05,99.35
2019/5/6 7:11,99.32
2019/5/6 7:21,99.43
2019/5/6 7:25,99.32
2019/5/6 7:30,99.3
2019/5/6 7:36,99.35
2019/5/6 7:40,99.38
2019/5/6 7:51,99.29
2019/5/6 7:55,99.35
2019/5/6 8:05,99.26
2019/5/6 8:11,99.55
2019/5/6 8:15,99.41
2019/5/6 8:20,99.33
2019/5/6 8:26,99.29
2019/5/6 8:30,99.3
2019/5/6 8:35,99.2
2019/5/6 8:41,99.38
2019/5/6 8:45,99.4
2019/5/6 8:50,99.35
2019/5/6 8:55,99.26
2019/5/6 9:00,99.33
2019/5/6 9:06,99.24
2019/5/6 9:10,99.29
2019/5/6 9:15,99.29
2019/5/6 9:25,99.37
2019/5/6 9:30,99.32
2019/5/6 9:36,99.3
2019/5/6 9:46,99.3
2019/5/6 9:50,99.37
2019/5/6 9:55,99.32
2019/5/6 10:00,99.29
2019/5/6 10:06,99.29
2019/5/6 11:15,99.27
2019/5/6 11:30,99.37
2019/5/6 11:45,99.35
2019/5/6 11:55,99.12
2019/5/6 12:00,99.27
2019/5/6 12:05,99.27
2019/5/6 12:10,99.29
2019/5/6 12:15,99.24
2019/5/6 12:20,99.29
2019/5/6 12:25,99.35
2019/5/6 12:35,99.26
2019/5/6 12:40,99.35
2019/5/6 12:45,99.41
2019/5/6 12:55,99.26
2019/5/6 13:00,99.19
2019/5/6 13:10,99.29
2019/5/6 13:15,99.4
2019/5/6 13:20,99.32
2019/5/6 13:25,99.26
2019/5/6 13:40,99.33
2019/5/6 13:45,99.32
2019/5/6 13:51,99.29
2019/5/6 13:55,99.26
2019/5/6 14:10,99.32
2019/5/6 14:20,99.4
2019/5/6 14:25,99.32
2019/5/6 14:40,99.33
2019/5/6 14:45,99.33
2019/5/6 14:50,99.27
2019/5/6 15:00,99.44
2019/5/6 15:05,99.36
2019/5/6 15:10,99.32
2019/5/6 15:15,99.3
2019/5/6 15:20,99.35
2019/5/6 15:25,99.29
2019/5/6 15:30,99.27
2019/5/6 15:46,99.26
2019/5/6 15:50,99.32
2019/5/6 15:55,99.4
2019/5/6 16:00,99.32
2019/5/6 16:06,99.13
2019/5/6 16:10,99.37
2019/5/6 16:15,99.21
2019/5/6 16:20,99.26
2019/5/6 16:25,99.41
2019/5/6 16:31,99.27
2019/5/6 16:36,99.33
2019/5/6 16:41,99.33
2019/5/6 16:45,99.35
2019/5/6 16:50,99.32
2019/5/6 16:56,99.5
2019/5/6 17:06,99.35
2019/5/6 21:56,99.35
2019/5/6 22:00,99.32
2019/5/6 22:05,99.38
2019/5/6 22:10,99.2
2019/5/6 22:17,99.3
2019/5/6 22:20,99.3
2019/5/6 22:25,99.29
2019/5/6 22:31,99.43
2019/5/6 22:36,99.32
2019/5/6 22:42,99.35
2019/5/6 22:46,99.4
2019/5/6 22:50,99.29
2019/5/6 22:57,99.37
2019/5/6 23:00,99.33
2019/5/6 23:15,99.26
2019/5/6 23:21,99.26
2019/5/6 23:25,99.41
2019/5/6 23:31,99.3
2019/5/6 23:36,99.23
2019/5/6 23:41,99.37
2019/5/6 23:45,99.33
2019/5/6 23:51,99.41
2019/5/6 23:55,99.4
2019/5/7 0:00,99.32
2019/5/7 0:07,99.33
2019/5/7 0:11,99.29
2019/5/7 0:16,99.49
2019/5/7 0:21,99.38
2019/5/7 0:27,99.27
2019/5/7 0:30,99.19
2019/5/7 0:37,99.29
2019/5/7 0:40,99.23
2019/5/7 0:45,99.27
2019/5/7 0:50,99.33
2019/5/7 0:56,99.35
2019/5/7 1:01,99.44
2019/5/7 1:05,99.3
2019/5/7 1:10,99.3
2019/5/7 1:15,99.33
2019/5/7 1:20,99.32
2019/5/7 1:25,99.38
2019/5/7 1:31,99.27
2019/5/7 1:35,99.3
2019/5/7 1:41,99.24
2019/5/7 1:46,99.29
2019/5/7 1:52,99.29
2019/5/7 1:56,99.21
2019/5/7 2:01,99.29
2019/5/7 2:07,99.24
2019/5/7 2:11,99.3
2019/5/7 2:17,99.35
2019/5/7 2:22,99.29
2019/5/7 2:26,99.35
2019/5/7 2:31,99.27
2019/5/7 2:35,99.27
2019/5/7 2:40,99.32
2019/5/7 2:45,99.26
2019/5/7 2:50,99.35
2019/5/7 2:56,99.33
2019/5/7 3:00,99.3
2019/5/7 3:06,99.46
2019/5/7 3:10,99.38
2019/5/7 3:15,99.41
2019/5/7 3:21,99.3
2019/5/7 3:25,99.3
2019/5/7 3:30,99.35
2019/5/7 3:36,99.29
2019/5/7 3:41,99.29
2019/5/7 3:45,99.27
2019/5/7 3:50,99.35
2019/5/7 3:56,99.33
2019/5/7 4:00,99.32
2019/5/7 4:06,99.41
2019/5/7 4:10,99.38
2019/5/7 4:15,99.37
2019/5/7 4:20,99.29
2019/5/7 4:25,99.29
2019/5/7 4:31,99.41
2019/5/7 4:36,99.21
2019/5/7 4:40,99.41
2019/5/7 4:45,99.3
2019/5/7 4:50,99.27
2019/5/7 4:56,99.29
2019/5/7 5:00,99.24
2019/5/7 5:05,99.36
2019/5/7 5:10,99.35
2019/5/7 5:16,99.3
2019/5/7 5:21,99.32
2019/5/7 5:25,99.4
2019/5/7 5:31,99.27
2019/5/7 5:36,99.24
2019/5/7 5:40,99.33
2019/5/7 5:45,99.29
2019/5/7 5:50,99.35
2019/5/7 5:56,99.38
2019/5/7 6:01,99.29
2019/5/7 6:06,99.29
2019/5/7 6:11,99.49
2019/5/7 6:15,99.35
2019/5/7 6:20,99.46
2019/5/7 6:25,99.26
2019/5/7 6:30,99.37
2019/5/7 6:35,99.35
2019/5/7 6:41,99.29
2019/5/7 6:47,99.38
2019/5/7 6:50,99.38
2019/5/7 6:57,99.32
2019/5/7 7:02,99.23
2019/5/7 7:05,99.33
2019/5/7 7:11,99.24
2019/5/7 7:15,99.21
2019/5/7 7:20,99.27
2019/5/7 7:26,99.38
2019/5/7 7:31,99.34
2019/5/7 7:37,99.3
2019/5/7 7:42,99.3
2019/5/7 7:46,99.5
2019/5/7 7:51,99.32
2019/5/7 7:57,99.29
2019/5/7 8:00,99.43
2019/5/7 8:05,99.3
2019/5/7 8:10,99.27
2019/5/7 8:16,99.32
2019/5/7 8:20,99.35
2019/5/7 8:25,99.32
2019/5/7 8:30,99.44
2019/5/7 8:35,99.19
2019/5/7 8:40,99.33
2019/5/7 8:45,99.26
2019/5/7 8:51,99.32
2019/5/7 8:57,99.29
2019/5/7 9:01,99.38
2019/5/7 9:06,99.35
2019/5/7 9:10,99.36
2019/5/7 9:17,99.33
2019/5/7 9:20,99.32
2019/5/7 9:25,99.27
2019/5/7 9:30,99.29
2019/5/7 9:36,99.3
2019/5/7 9:42,99.37
2019/5/7 9:45,99.27
2019/5/7 9:51,99.43
2019/5/7 9:55,99.34
